country,year,GDP per capita (current US$),"Life expectancy at birth, total (years)",iso3,country_name,region,income_group
atg,2012,15208.6569723517,77.35,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2013,15050.7122765935,77.583,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2014,15533.4831254394,77.858,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2015,16080.6580495873,77.913,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2016,16557.843174789,78.152,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2017,16924.7894487758,78.268,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2018,18273.4270684912,78.511,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2019,18884.3729680383,78.691,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2020,15360.4544160475,78.841,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2021,17340.3790692554,78.497,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2022,20117.7653310355,79.236,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
atg,2023,21787.1017315914,,atg,Antigua and Barbuda,Latin America & Caribbean ,High income
aus,1990,18249.3014538169,76.9946341463,aus,Australia,East Asia & Pacific,High income
aus,1991,18859.9074576986,77.2756097561,aus,Australia,East Asia & Pacific,High income
aus,1992,18624.1877335866,77.3780487805,aus,Australia,East Asia & Pacific,High income
aus,1993,17699.8764915704,77.8780487805,aus,Australia,East Asia & Pacific,High income
aus,1994,18129.6353064456,77.8780487805,aus,Australia,East Asia & Pacific,High income
aus,1995,20448.1219685874,77.8292682927,aus,Australia,East Asia & Pacific,High income
aus,1996,22021.7839065228,78.0780487805,aus,Australia,East Asia & Pacific,High income
aus,1997,23646.6230457327,78.4804878049,aus,Australia,East Asia & Pacific,High income
aus,1998,21479.1142020092,78.6317073171,aus,Australia,East Asia & Pacific,High income
aus,1999,20712.6697805564,78.9317073171,aus,Australia,East Asia & Pacific,High income
aus,2000,21870.4159669594,79.2341463415,aus,Australia,East Asia & Pacific,High income
aus,2001,19695.7297379144,79.6341463415,aus,Australia,East Asia & Pacific,High income
aus,2002,20301.8431713256,79.9365853659,aus,Australia,East Asia & Pacific,High income
aus,2003,23718.1338501868,80.2390243902,aus,Australia,East Asia & Pacific,High income
aus,2004,30836.7306824685,80.4902439024,aus,Australia,East Asia & Pacific,High income
aus,2005,34479.7679298388,80.8414634146,aus,Australia,East Asia & Pacific,High income
aus,2006,36595.7071548423,81.0414634146,aus,Australia,East Asia & Pacific,High income
aus,2007,41051.6120652288,81.2926829268,aus,Australia,East Asia & Pacific,High income
aus,2008,49701.2817843335,81.3951219512,aus,Australia,East Asia & Pacific,High income
aus,2009,42816.5674002829,81.543902439,aus,Australia,East Asia & Pacific,High income
aus,2010,52144.6654705468,81.6951219512,aus,Australia,East Asia & Pacific,High income
aus,2011,62605.600458306,81.8951219512,aus,Australia,East Asia & Pacific,High income
aus,2012,68072.8732340801,82.0463414634,aus,Australia,East Asia & Pacific,High income
aus,2013,68190.7010035651,82.1487804878,aus,Australia,East Asia & Pacific,High income
aus,2014,62544.0873773726,82.3,aus,Australia,East Asia & Pacific,High income
aus,2015,56739.0265346593,82.4,aus,Australia,East Asia & Pacific,High income
aus,2016,49888.0410842736,82.4487804878,aus,Australia,East Asia & Pacific,High income
aus,2017,53901.7145392154,82.5,aus,Australia,East Asia & Pacific,High income
aus,2018,57196.4220783778,82.7487804878,aus,Australia,East Asia & Pacific,High income
aus,2019,54972.7017885437,82.9,aus,Australia,East Asia & Pacific,High income
aus,2020,51791.540179984,83.2,aus,Australia,East Asia & Pacific,High income
aus,2021,60607.7788605166,83.3,aus,Australia,East Asia & Pacific,High income
aus,2022,64997.0136536475,83.2,aus,Australia,East Asia & Pacific,High income
aus,2023,64820.9117890026,,aus,Australia,East Asia & Pacific,High income
aut,1990,21596.068219998,75.5682926829,aut,Austria,Europe & Central Asia,High income
aut,1991,22323.1312492943,75.6170731707,aut,Austria,Europe & Central Asia,High income
aut,1992,24782.7118767063,75.8170731707,aut,Austria,Europe & Central Asia,High income
aut,1993,23987.2037240657,76.0682926829,aut,Austria,Europe & Central Asia,High income
aut,1994,25546.2460525087,76.4195121951,aut,Austria,Europe & Central Asia,High income
aut,1995,30207.0674314652,76.6682926829,aut,Austria,Europe & Central Asia,High income
aut,1996,29645.9451251491,76.8707317073,aut,Austria,Europe & Central Asia,High income
aut,1997,26571.7523626508,77.3195121951,aut,Austria,Europe & Central Asia,High income
aut,1998,27212.4642905708,77.6707317073,aut,Austria,Europe & Central Asia,High income
aut,1999,27078.7081612201,77.8756097561,aut,Austria,Europe & Central Asia,High income
aut,2000,24487.2974685956,78.1268292683,aut,Austria,Europe & Central Asia,High income
aut,2001,24430.495982841,78.5756097561,aut,Austria,Europe & Central Asia,High income
aut,2002,26334.862215032,78.6780487805,aut,Austria,Europe & Central Asia,High income
aut,2003,32110.1159661425,78.6317073171,aut,Austria,Europe & Central Asia,High income
aut,2004,36614.2506533707,79.1804878049,aut,Austria,Europe & Central Asia,High income
aut,2005,38157.37022862,79.3317073171,aut,Austria,Europe & Central Asia,High income
aut,2006,40382.2078298575,79.8804878049,aut,Austria,Europe & Central Asia,High income
aut,2007,46622.9622913635,80.1804878049,aut,Austria,Europe & Central Asia,High income
aut,2008,51581.3982361071,80.4317073171,aut,Austria,Europe & Central Asia,High income
aut,2009,47857.4446635266,80.3317073171,aut,Austria,Europe & Central Asia,High income
aut,2010,46611.1393420232,80.5804878049,aut,Austria,Europe & Central Asia,High income
aut,2011,51116.8953522042,80.9829268293,aut,Austria,Europe & Central Asia,High income
aut,2012,48250.4059142637,80.9365853659,aut,Austria,Europe & Central Asia,High income
aut,2013,50305.3545774973,81.1365853659,aut,Austria,Europe & Central Asia,High income
aut,2014,51314.9722616322,81.4902439024,aut,Austria,Europe & Central Asia,High income
aut,2015,43915.228020857,81.1902439024,aut,Austria,Europe & Central Asia,High income
aut,2016,45061.4993920192,81.6414634146,aut,Austria,Europe & Central Asia,High income
aut,2017,47163.7425775142,81.643902439,aut,Austria,Europe & Central Asia,High income
aut,2018,51194.0749841299,81.6926829268,aut,Austria,Europe & Central Asia,High income
aut,2019,49885.9947355204,81.8951219512,aut,Austria,Europe & Central Asia,High income
aut,2020,48716.4098900349,81.1926829268,aut,Austria,Europe & Central Asia,High income
aut,2021,53648.7190742245,81.1902439024,aut,Austria,Europe & Central Asia,High income
aut,2022,52176.6649141178,81.0926829268,aut,Austria,Europe & Central Asia,High income
aut,2023,56033.573792065,,aut,Austria,Europe & Central Asia,High income
aze,1990,1238.2718927484,62.352,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1991,734.9442328057,62.052,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1992,60.2351205406,61.296,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1993,209.5309545484,61.286,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1994,157.0635499471,61.594,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1995,314.5580190833,62.305,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1996,409.1855437741,62.622,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1997,505.5162041883,62.973,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1998,561.9068078719,63.561,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,1999,573.893528734,64.189,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2000,655.0972495799,64.891,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2001,703.6709985847,65.51,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2002,763.1088954635,66.239,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2003,883.6925807453,66.756,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2004,1045.0136328106,67.346,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2005,1578.3673303067,67.562,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2006,2472.9572573229,68.165,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2007,3851.3301517514,68.603,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2008,5574.4681043257,68.811,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2009,4950.3994900942,69.356,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2010,5843.5337683582,69.529,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2011,7189.8186921198,69.984,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2012,7495.865276581,70.36,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2013,7875.3453666155,70.881,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2014,7890.8402806209,71.116,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2015,5500.5036462849,71.451,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2016,3880.6852276838,72.004,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2017,4147.1981423222,72.248,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2018,4739.7943123408,72.76,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2019,4805.7537176592,73.102,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2020,4229.910649045,66.868,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2021,5408.0453517502,69.366,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2022,7770.594223351,73.488,aze,Azerbaijan,Europe & Central Asia,Upper middle income
aze,2023,7125.9085836861,,aze,Azerbaijan,Europe & Central Asia,Upper middle income
bdi,1990,202.6294461763,44.86,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1991,204.6682583988,44.227,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1992,184.8689704564,43.895,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1993,165.3441203194,37.105,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1994,161.8925842616,44.08,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1995,164.9153116793,44.059,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1996,143.1567411872,44.373,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1997,160.278342047,45.387,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1998,144.4569482555,46.552,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,1999,127.5141957812,47.528,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2000,134.5378617524,47.514,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2001,132.1595545419,48.431,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2002,120.9523085755,49.891,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2003,111.4066828044,50.857,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2004,125.1949651845,52.01,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2005,147.2346192942,53.023,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2006,161.8927556403,53.869,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2007,166.1627449068,54.727,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2008,189.5020745708,55.71,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2009,199.0976330377,56.388,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2010,216.727705302,57.081,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2011,230.0705773691,57.769,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2012,231.6884963936,58.493,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2013,234.8430453888,59.235,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2014,250.5404811119,59.868,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2015,280.9668313119,60.217,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2016,235.2862053939,60.793,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2017,236.6944725928,61.553,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2018,224.8993923926,61.688,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2019,210.2364945215,62.351,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2020,210.0081399025,61.566,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2021,214.0914554161,61.663,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2022,250.6342253687,61.977,bdi,Burundi,Sub-Saharan Africa ,Low income
bdi,2023,193.0071455648,,bdi,Burundi,Sub-Saharan Africa ,Low income
bel,1990,20600.3752789827,76.0519512195,bel,Belgium,Europe & Central Asia,High income
bel,1991,21041.6606519648,76.192195122,bel,Belgium,Europe & Central Asia,High income
bel,1992,23372.619171015,76.3512195122,bel,Belgium,Europe & Central Asia,High income
bel,1993,22283.9360213551,76.3453658537,bel,Belgium,Europe & Central Asia,High income
bel,1994,24208.5547931447,76.6917073171,bel,Belgium,Europe & Central Asia,High income
bel,1995,28413.8264387368,76.8407317073,bel,Belgium,Europe & Central Asia,High income
bel,1996,27489.5551770488,77.1873170732,bel,Belgium,Europe & Central Asia,High income
bel,1997,24820.9380503896,77.3707317073,bel,Belgium,Europe & Central Asia,High income
bel,1998,25338.4432934904,77.4731707317,bel,Belgium,Europe & Central Asia,High income
bel,1999,25252.8019066564,77.6195121951,bel,Belgium,Europe & Central Asia,High income
bel,2000,23098.8865077401,77.7219512195,bel,Belgium,Europe & Central Asia,High income
bel,2001,23015.0712632462,77.9731707317,bel,Belgium,Europe & Central Asia,High income
bel,2002,25006.191397109,78.0756097561,bel,Belgium,Europe & Central Asia,High income
bel,2003,30655.2092679024,78.1292682927,bel,Belgium,Europe & Central Asia,High income
bel,2004,35429.4077933344,78.8780487805,bel,Belgium,Europe & Central Asia,High income
bel,2005,36809.7013403619,78.9804878049,bel,Belgium,Europe & Central Asia,High income
bel,2006,38705.1067959147,79.3804878049,bel,Belgium,Europe & Central Asia,High income
bel,2007,44319.165448813,79.7829268293,bel,Belgium,Europe & Central Asia,High income
bel,2008,48303.397956286,79.6804878049,bel,Belgium,Europe & Central Asia,High income
bel,2009,44923.3400135081,80.0341463415,bel,Belgium,Europe & Central Asia,High income
bel,2010,44197.393671162,80.1829268293,bel,Belgium,Europe & Central Asia,High income
bel,2011,47760.8298776546,80.5853658537,bel,Belgium,Europe & Central Asia,High income
bel,2012,44874.1709182123,80.3853658537,bel,Belgium,Europe & Central Asia,High income
bel,2013,46964.5946777056,80.587804878,bel,Belgium,Europe & Central Asia,High income
bel,2014,47995.7786961339,81.287804878,bel,Belgium,Europe & Central Asia,High income
bel,2015,40893.804537772,80.9926829268,bel,Belgium,Europe & Central Asia,High income
bel,2016,41854.5498296444,81.4390243902,bel,Belgium,Europe & Central Asia,High income
bel,2017,44035.3239358548,81.4926829268,bel,Belgium,Europe & Central Asia,High income
bel,2018,47487.2100392561,81.5951219512,bel,Belgium,Europe & Central Asia,High income
bel,2019,46716.6227467964,81.9951219512,bel,Belgium,Europe & Central Asia,High income
bel,2020,45906.2875805246,80.6951219512,bel,Belgium,Europe & Central Asia,High income
bel,2021,51655.7883303715,81.7902439024,bel,Belgium,Europe & Central Asia,High income
bel,2022,50807.2047084918,81.6975609756,bel,Belgium,Europe & Central Asia,High income
bel,2023,54700.9093236712,,bel,Belgium,Europe & Central Asia,High income
ben,1990,371.1016043324,53.292,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1991,364.6892960166,53.624,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1992,301.7732969629,54.089,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1993,387.3100548131,54.537,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1994,262.1298074451,54.91,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1995,348.4352389144,55.295,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1996,369.3943841357,55.558,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1997,344.550491499,55.978,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1998,361.6019830575,56.218,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,1999,525.130597246,56.526,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,2000,487.4241413842,56.578,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,2001,492.4014995091,56.66,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,2002,546.4638296582,56.606,ben,Benin,Sub-Saharan Africa ,Lower middle income
ben,2003,676.0028780843,56.738,ben,Benin,Sub-Saharan Africa ,Lower middle income
