country,year,gdp per capita (current us$),"inflation, consumer prices (annual %)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),"literacy rate, adult total (% of people ages 15 and above)","school enrollment, secondary (% gross)",individuals using the internet (% of population),mobile cellular subscriptions (per 100 people),electric power consumption (kwh per capita),rural population (% of total population),population growth (annual %),renewable energy consumption (% of total final energy consumption),total greenhouse gas emissions excluding lulucf per capita (t co2e/capita)
16801,2024,622.985619320596,7.12697482131851,96.1,60.0,37.8922391567718,19.8,42.07158261,397.718709002866,61.247,2.95358093047219,76.9,1.00947936623462
13683,2012,9291.23627601053,3.85216033315983,19.4,92.0,92.1094436645508,35.4,115.290457,2075.831965105,58.668,0.277321025514609,11.4,4.07777163778126
13943,2013,9764.64413060045,3.54329573934839,19.4,91.0,93.7982864379883,40.1,118.8200739,2147.86083704615,58.778,0.242165626741126,11.4,4.19087047938443
14203,2014,10366.3550754936,3.21769191994684,19.4,92.0,97.0753479003906,44.8,127.8525949,2184.41367324026,58.889,0.181022097854624,10.6,4.34535778396585
14463,2015,9507.87133656424,1.28654970760232,19.4,93.0,93.9682006835938,50.1,136.2793111,2232.99302625192,59.0,0.132404330287967,11.5,4.37880430350018
14723,2016,9965.72531085228,0.977675134719049,19.4,93.0,94.4362487792969,52.2,140.1951139,2271.02418442932,59.09,0.0687082325715694,10.3,4.4656881480233
14983,2017,10841.6847754844,3.66699702675908,13.5,93.0,92.5403289794922,55.4,142.074747,2317.99362314578,59.159,0.0901672663767558,9.4,4.65077117560699
15243,2018,11643.4605962124,3.21605383144587,13.5,93.0,91.4171371459961,58.6,148.0645463,2330.16244764246,59.207,0.0545354541381391,9.2,4.65724329693097
15503,2019,11403.2527870674,0.405655190309553,13.5,93.0,93.135498046875,61.7,143.9967785,2412.35085723764,59.234,0.0322330642925213,8.9,4.71759144065688
15763,2020,9011.04288445023,2.58080077182822,13.5,93.0,89.5019989013672,67.7,147.3924126,2164.27306491081,59.24,0.0022906802096937,9.4,4.39789765358045
16023,2021,9068.97300226707,4.02852888157383,13.5,92.1500015258789,89.5019989013672,71.6,151.765127,2211.89670339737,59.225,0.0252729878913446,8.6,4.62674144420035
16283,2022,10239.7970461095,10.7737512242899,13.5,92.1500015258789,89.5019989013672,75.5,161.3582163,2334.2149014315,59.19,-0.301401216835277,8.6,4.73234943046582
16543,2023,11613.0441587588,7.05298238454735,13.5,92.1500015258789,89.5019989013672,79.5,161.3582163,2334.2149014315,59.133,-0.117452949112512,8.6,4.91554200061695
16803,2024,11613.0441587588,4.10263226568006,13.5,92.1500015258789,89.5019989013672,79.5,161.3582163,2334.2149014315,59.133,-0.117452949112512,8.6,4.91554200061695
13425,2011,10217.1068585031,3.1744709215131,12.9,93.0,77.8982925415039,61.0,125.6206583,4030.71952547625,28.391,1.75128008243176,2.2,8.87223283666824
13685,2012,10600.5744240026,1.66357102479206,12.9,93.0,82.1150970458984,65.8,139.3270554,4251.58340415991,27.725,1.70269513202166,2.5,8.78068246419231
13945,2013,10713.6407638899,2.10501231233612,6.6,93.0,82.512580871582,57.1,142.7087288,4415.28567472977,27.07,1.70946282045073,2.8,9.23294734768187
14205,2014,11013.3107334403,3.14299050879095,6.6,93.0,85.6567993164062,63.7,146.794505,4388.53266780768,26.423,1.7147407282165,3.0,9.54532161489897
14465,2015,9648.6797937523,2.10438980238359,4.8,93.0,84.5525665283203,71.1,141.9557664,4475.39154192974,25.787,1.73319445645586,3.4,9.47867687038478
14725,2016,9476.53409809923,2.09056659525742,4.8,95.0,83.6966400146484,78.8,137.8669153,4567.33056650294,25.16,1.76731054757933,4.4,9.19940855028919
14985,2017,9862.54806612235,3.87120115774237,4.8,95.0,83.7138519287109,80.1,132.4079212,4699.02561667448,24.553,1.76466064017847,5.2,8.67182244927655
15245,2018,10901.8019954421,0.884709160571235,3.4,95.0,79.6654891967773,81.2,130.908501,4778.58945925229,23.964,1.70174731907235,5.3,9.0254959691704
15505,2019,10920.191763972,0.662891865764326,3.4,95.0,80.5930786132812,84.2,135.9610804,4916.00089902704,23.393,1.59646653343981,5.7,8.90793932022025
15765,2020,9957.52626697613,-1.1387021539305,3.4,95.0,78.5830993652344,89.6,131.6976181,4737.97858325564,22.84,1.33363323143911,7.0,8.69490242392657
16025,2021,10903.1116425938,2.47710241465447,2.3,95.0,80.2709086459728,96.8,140.5905675,4860.27830199398,22.304,1.15251304394292,7.5,8.74461848483824
16285,2022,11748.0919307944,3.37869862549928,2.3,96.0,84.5425041170296,97.4,141.2923164,4986.12312555985,21.786,1.1977720012836,7.5,9.10171531501224
16545,2023,11379.0861000632,2.48886560125754,2.3,96.0,85.5096191873777,97.7,141.2923164,4986.12312555985,21.284,1.23402869169549,7.5,9.26387972908503
16805,2024,11379.0861000632,1.834100204499,2.3,96.0,85.5096191873777,97.7,141.2923164,4986.12312555985,21.284,1.23402869169549,7.5,9.26387972908503
13689,2012,528.510104469655,0.455089820359289,97.7,31.0,14.6892900466919,1.05,30.0513406,49.2241616180599,83.788,3.77324639644684,72.7,1.45044766796049
13949,2013,552.103334363117,2.29723114955317,97.7,31.0,16.8310508728027,1.15,37.56084948,48.2184081143427,83.792,3.75837207594511,78.7,1.46993250178808
14209,2014,565.30989731175,-0.930287259984466,96.7,31.0,18.8901805877686,1.25,42.51700417,51.2596099409089,83.781,3.6892808045974,78.1,1.4840567781623
14469,2015,485.662574175279,-0.576090369833189,96.7,31.0,20.897970199585,2.48,44.50986093,55.3674922006562,83.753,3.69640590007582,78.9,1.48274545327069
14729,2016,502.706475406446,1.65388922387806,96.7,31.0,24.1179599761963,4.32,35.71309522,65.2139663467895,83.71,3.67426137513091,80.2,1.49453587693907
14989,2017,521.804130023434,2.79637318871284,96.7,31.0,25.3490695953369,10.2,40.38511133,56.1686470157887,83.65,3.56007044831691,82.0,1.49902176049894
15249,2018,578.568035680892,2.96760366004456,95.0,31.0,25.3490695953369,10.2,40.38511133,55.615475145674,83.575,3.45088050525461,82.0,1.51934357153838
15509,2019,561.691304349698,-2.48979265070855,95.0,31.0,25.3490695953369,16.6,51.69473548,61.6182226437207,83.483,3.36654855482346,80.7,1.54633849399747
15769,2020,579.512495758236,2.8981937602627,95.0,31.0,25.3490695953369,17.0,58.5157033,61.2203260083551,83.374,3.29977391625444,81.9,1.5665151463598
16029,2021,608.722439593808,3.8378680284051,96.3,31.0,25.3490695953369,17.5,56.38600069,61.1375169679057,83.249,3.25425239869281,79.6,1.59733394715727
16289,2022,609.745147574878,4.22621791916392,96.3,38.0999984741211,25.3490695953369,23.3,56.38600069,62.4210526773239,83.106,3.25170642220024,79.6,1.6165116800654
16549,2023,642.937917863471,3.70097316425834,96.3,38.0999984741211,22.8998107910156,23.2,56.38600069,62.4210526773239,82.946,3.29489175812772,79.6,1.61828422139914
16809,2024,642.937917863471,9.07151997725013,96.3,38.0999984741211,22.8998107910156,23.2,56.38600069,62.4210526773239,82.946,3.29489175812772,79.6,1.61828422139914
14730,2016,2070.4127339595,15.6968126387972,89.5,58.2213401794434,40.9102096557617,24.1,81.80668821,219.234490546382,51.317,2.47183239057048,81.1,1.93363101496748
14990,2017,1876.34027111773,16.5022662139641,89.5,58.2213401794434,40.9102096557617,25.9,74.89572893,138.189099785828,50.481,2.43170936923065,81.6,1.91485459116518
15250,2018,2057.87944554011,12.0951065173432,90.8,62.0160102844238,42.1684494018555,27.7,87.06722748,139.617321282156,49.656,2.31217263003389,80.8,1.92415143734039
15510,2019,2265.15520863056,11.3964223378115,90.8,62.0160102844238,42.1684494018555,29.7,90.79595497,138.391346832216,48.843,2.1944019229433,80.1,1.9483106243067
15770,2020,2019.65706326224,13.2460234276597,90.8,62.0160102844238,45.889949798584,31.9,98.03255552,141.081956971933,48.042,2.13029714344341,81.8,1.7815383350229
16030,2021,2017.27486481527,16.9528457221608,90.8,63.1555404663086,47.2372283935547,35.5,91.43723303,142.790930090716,47.254,2.09618685225463,80.3,1.77001310478816
16290,2022,2139.37478476974,18.8471877843274,90.8,63.1555404663086,47.2372283935547,37.7,101.6857635,135.603309430584,46.479,2.09281687128387,80.3,1.70361180176485
16550,2023,1596.63696129001,24.6595502031139,90.8,63.1555404663086,47.2372283935547,39.2,101.6857635,135.603309430584,45.717,2.09838916935738,80.3,1.68995929028388
16810,2024,1596.63696129001,24.6595502031139,90.8,63.1555404663086,47.2372283935547,39.2,101.6857635,135.603309430584,45.717,2.09838916935738,80.3,1.68995929028388
14471,2015,2074.45446460028,3.99737996694396,42.1,82.6145477294922,67.9309005737305,19.7,115.3296496,570.785815956212,42.105,1.35767667855894,50.0,3.08299144455483
14731,2016,2131.68828465802,3.52317317628473,42.1,82.6145477294922,67.9309005737305,24.6,121.2275335,597.978457372816,41.91,1.34468900607336,49.5,3.08606301059611
14991,2017,2182.61875100395,3.85067166284727,42.1,82.6145477294922,67.9309005737305,30.4,126.2222916,610.332332683843,41.701,1.33184988677682,48.9,3.05359319505572
15251,2018,2035.16750115975,4.94723728039886,42.1,82.6145477294922,67.9309005737305,33.9,113.2267851,605.929925875927,41.478,1.31878207820366,51.3,2.93038524518444
15511,2019,1958.62132892996,5.37628990844126,42.1,82.6145477294922,67.9309005737305,37.8,86.86221512,604.597066131043,41.24,1.29742127419157,50.5,2.96727602956171
15771,2020,1931.61515811642,3.68181341625572,42.1,82.6145477294922,67.9309005737305,42.2,88.25160841,581.088324359086,40.988,1.25084741191992,52.2,2.91534220923536
16031,2021,2128.60980633198,4.92841396948968,42.1,82.6145477294922,67.9309005737305,47.1,97.10898703,618.233276511455,40.723,1.20325375827905,50.4,2.97296764463807
16291,2022,2325.16737851871,10.4674244465991,42.1,82.6145477294922,67.9309005737305,49.1,97.10898703,682.400254120922,40.444,1.28466010240759,50.4,3.00351199155387
16551,2023,2612.87066241288,8.38765854872536,42.1,82.6145477294922,69.6625518798828,58.2,97.10898703,682.400254120922,40.151,1.37167812196347,50.4,3.02307589835473
16811,2024,2612.87066241288,4.62473841057141,42.1,82.6145477294922,69.6625518798828,58.2,97.10898703,682.400254120922,40.151,1.37167812196347,50.4,3.02307589835473
13434,2011,785.518656222132,9.22707546125951,80.4,60.0,59.7313995361328,9.0,48.97778031,114.038146852442,82.892,0.447181720951167,87.0,1.50098523570105
13694,2012,788.202937148377,9.45980980357135,80.4,60.0,64.0768432617188,11.1,60.76911914,118.504088354731,82.542,0.256079255262795,84.7,1.5058662792313
13954,2013,803.269595420477,9.04016311917636,80.4,60.0,66.3692169189453,13.3,78.01707755,133.309189316301,82.185,0.199840751964584,86.0,1.55801399898717
14214,2014,821.455224911731,8.36415469659563,80.4,60.0,68.1339492797852,15.4,83.82947761,142.127327727983,81.818,0.298119921280857,84.0,1.57339613484497
14474,2015,875.543635474862,7.86890895590899,80.4,60.0,68.9282531738281,17.6,99.65856976,140.851504309521,81.443,0.545118124856758,85.2,1.5531978233321
14734,2016,877.256454696737,8.79034332004633,80.4,65.5010070800781,71.8179016113281,20.7,115.2869264,175.636517829682,81.058,0.472697719209503,79.4,1.73363259029667
14994,2017,1034.28374906846,3.62709610696607,80.4,65.5010070800781,73.9423522949219,24.3,128.0766788,203.596711008124,80.664,0.199389989212823,76.8,1.80414246300541
15254,2018,1179.19843190389,4.0611633875107,80.4,65.5010070800781,73.9423522949219,28.6,137.4358818,229.988302220869,80.26,0.244000280298262,75.0,1.88514196150819
15514,2019,1203.14294706401,5.56868547784929,80.4,68.7125015258789,79.3168182373047,33.3,134.2096779,231.188329835535,79.847,1.18377302604311,78.2,1.81658280209406
15774,2020,1154.21517578318,5.05236655289212,80.4,68.7125015258789,84.5885009765625,38.9,130.203706,257.262042794567,79.424,1.92583106605859,73.1,1.89385185835232
16034,2021,1252.75076731986,4.14968003360264,80.4,71.1500015258789,83.5162189990173,45.3,127.2282803,306.293365125237,78.992,1.74002411752275,73.7,1.87888316238061
16294,2022,1385.91066275016,7.6507917679853,44.1,71.1500015258789,83.9228076897993,53.9,127.2282803,321.045264151601,78.549,0.81238557412485,73.7,1.87945416651467
16554,2023,1377.62603571292,7.11475951738199,44.1,71.1500015258789,89.5513635551859,55.8,127.2282803,321.045264151601,78.097,-0.0700958873206174,73.7,1.91384875385146
16814,2024,1377.62603571292,7.11475951738199,44.1,71.1500015258789,89.5513635551859,55.8,127.2282803,321.045264151601,78.097,-0.0700958873206174,73.7,1.91384875385146
13180,2010,987.304571124485,12.9388705634889,90.4,55.0,29.8961453275523,8.0,51.00722535,398.205076738798,65.003,2.47081701538021,47.4,1.89461908036531
13440,2011,1131.73513834324,11.9160927116277,89.1,55.0,30.3576824820896,8.0,54.83032062,389.259051457018,64.798,2.23690940334662,46.8,1.89574606017544
13700,2012,1204.36475491585,9.68235186055684,89.1,57.0,31.2602005004883,8.1,59.42025439,385.848265583683,64.592,1.90619981284679,47.2,1.87558671118503
13960,2013,1225.4340119198,7.69215611899565,86.5,56.0,32.1165109008871,9.0,62.20843608,414.845073891581,64.387,1.62722414834854,48.1,1.92161584219538
14220,2014,1266.61340849959,7.18938402847028,86.5,57.0,33.214222759511,10.0,65.19134199,419.126539339922,64.181,1.50032405388564,47.2,1.97084636178921
14480,2015,1380.47020838317,2.52932817254229,83.8,57.0,35.1742522238373,11.0,59.67675827,435.140207884378,63.974,1.40250113589189,45.9,1.99274674584483
14740,2016,1424.69161195897,3.7651191635658,83.8,57.0,36.3533679861146,12.4,63.92184347,455.97127147955,63.766,1.30216393815952,43.7,2.10857129460404
15000,2017,1519.23459514248,4.08537368032608,83.8,59.0,35.8526761779574,13.8,66.79261828,495.906448421728,63.558,1.41409990353131,42.1,2.18863446807482
15260,2018,1569.33814626355,5.07805725868917,84.5,57.0,37.7495130334641,15.3,70.07944774,494.626307874451,63.334,1.62371483290292,43.4,2.13688700335257
15520,2019,1390.41690981745,10.5783618004555,84.5,58.0,39.6166540049859,17.1,74.07560451,481.176635278184,63.093,1.69187124669657,45.9,2.11850387983107
15780,2020,1278.39735206896,9.73999313898155,84.5,58.0,39.6166540049859,18.9,77.3005648,517.659983683696,62.835,1.80375141301202,42.7,2.23742337642036
16040,2021,1455.31922370186,9.49621056124947,84.5,58.0,41.8552345316015,21.4,81.55130785,570.098770866866,62.56,1.8867779716011,41.6,2.30104668448998
16300,2022,1538.3228133171,19.8738599646655,84.5,58.0,42.3586853238267,24.2,81.74691267,605.788247596384,62.269,1.74799739792983,41.6,2.19963370063324
16560,2023,1365.27743222493,30.7681280657005,84.5,58.0,42.3586853238267,27.4,81.74691267,605.788247596384,61.96,1.54880458608849,41.6,2.15096901573444
16820,2024,1365.27743222493,12.6325318530452,84.5,58.0,42.3586853238267,27.4,81.74691267,605.788247596384,61.96,1.54880458608849,41.6,2.15096901573444
13181,2010,8331.46421351868,3.491288726188,21.7,94.0,72.4545288085938,40.1,183.417508,1745.88366930455,34.86,1.78385792968885,20.6,4.11554525448976
13441,2011,9662.29592216607,5.8758024367877,18.3,94.0,72.2515716552734,42.7,182.5975676,1842.69413470403,34.563,1.774688616656,19.7,4.32808402858531
13701,2012,11064.8063606203,5.69819959165992,18.8,94.0,72.2515716552734,40.3,165.480489,1964.75047190189,34.259,1.76451937667994,21.2,4.37121068636986
13961,2013,12273.3225037637,4.0271599157106,18.2,94.0,76.8787384033203,44.0,162.3588926,2027.53802352687,33.948,1.74234111694192,20.7,4.2664042752924
14221,2014,13213.1989637473,2.62652699929151,16.8,94.0,76.4785385131836,44.9,177.5895959,2073.68719362627,33.629,1.73046380036004,19.8,4.28054153784807
14481,2015,14082.6548502728,0.137492058461504,15.4,94.0,77.0092010498047,51.2,145.1045438,2218.91978227465,33.304,1.73037489560864,22.0,4.15506428604798
14741,2016,14832.3611608191,0.739734025300033,14.5,94.0,83.0287094116211,54.0,127.7034008,2235.49460100876,32.973,1.72866876171939,22.1,4.1276855346349
15001,2017,15694.6297454295,0.875585918759878,14.0,94.0,76.9188385009766,60.0,128.909028,2265.10458054211,32.635,1.71320068899723,23.6,3.93999863859505
15261,2018,16151.3273478476,0.761578359399944,12.5,95.0,76.9188385009766,61.8,137.3834585,2271.66939388559,32.291,1.67311565171591,24.5,3.86059032693037
15521,2019,16477.9066285687,-0.355083821021245,12.1,96.0,76.9188385009766,63.6,137.6404715,2384.82064845207,31.941,1.59097727067192,19.0,4.55064113160318
15781,2020,13290.5608347594,-1.5502754080376,12.1,96.0,76.9188385009766,70.0,142.2454753,2170.14525788206,31.586,1.37340966978709,28.5,3.68225924303228
16041,2021,15509.8069109784,1.63070337301898,12.9,96.0,82.8732284547998,77.0,147.7006123,2419.56733607109,31.225,1.20723809203153,28.0,3.96487784222644
16301,2022,17332.4360742988,2.85965128834711,12.9,96.0,82.8732284547998,77.7,156.3065885,2546.37083076087,30.859,1.26612423517538,28.0,4.19364961564707
16561,2023,18686.4050961265,1.48641355277038,12.9,96.0,82.8732284547998,78.0,156.3065885,2546.37083076087,30.488,1.30902688797168,28.0,4.77300970965239
16821,2024,18686.4050961265,0.685197879812108,12.9,96.0,82.8732284547998,78.0,156.3065885,2546.37083076087,30.488,1.30902688797168,28.0,4.77300970965239
13702,2012,6519.37852981527,3.61121294940163,35.3,94.0,95.9883804321289,38.2,98.78481683,1238.29261539434,23.196,0.83691693370644,30.8,2.73606763449224
13962,2013,6746.80025696601,2.76789666082002,34.5,94.0,101.042098999023,39.2,99.18268397,1305.99321837315,23.011,0.901339196033327,28.4,2.78059310577643
14222,2014,6667.13410360861,3.41194579807465,33.4,94.0,99.2948989868164,40.2,105.0276552,1351.34928724851,22.827,0.994129278893009,28.6,2.84726376092092
14482,2015,6231.71150338894,3.39809194746308,32.7,94.0,99.5942687988281,40.9,111.4742209,1407.69463122505,22.643,1.12847381931302,27.4,2.88043050010506
14742,2016,6217.03599995447,3.55717663556279,31.8,94.0,101.344680786133,45.5,118.631109,1493.85284898246,22.461,1.33357065112944,27.2,2.92473450337444
15002,2017,6736.16693725487,2.99490045809443,32.6,94.0,100.209571838379,50.5,123.1285796,1506.6096376472,22.28,1.47336535107465,27.6,2.81922181572288
15262,2018,6978.49121548627,1.50915423024742,30.3,94.0,98.6095199584961,55.1,130.8994047,1536.51135459037,22.093,1.81253577188754,27.9,2.77190272467031
15522,2019,7037.00803692604,2.25212191358027,28.8,94.0,97.7029800415039,60.0,121.3854737,1561.29701768941,21.901,1.71486934751345,27.1,2.84092388671646
15782,2020,6133.32552410183,2.00241205759292,42.8,94.0,97.5327911376953,65.3,118.176464,1413.12448385784,21.703,1.19250495254373,31.6,2.46757936754815
16042,2021,6826.9720069846,4.27166381536798,33.4,94.0,98.1648101806641,71.1,127.8361756,1531.64376685862,21.5,0.961612354333265,30.6,2.65331502868782
16302,2022,7363.27206939639,8.33370630096231,32.2,94.0,99.1219863891602,74.7,122.0264016,1588.44822284327,21.292,0.959183909355287,30.6,2.75428509703144
16562,2023,7906.58502858,6.45561348369586,32.2,94.0,105.903396606445,79.5,122.0264016,1588.44822284327,21.078,1.09975320783678,30.6,2.77875566576316
16822,2024,7906.58502858,2.00770739412712,32.2,94.0,105.903396606445,79.5,122.0264016,1588.44822284327,21.078,1.09975320783678,30.6,2.77875566576316
14223,2014,2866.83803767919,3.59782343864211,64.9,96.0,86.1352400723449,34.7,109.8700461,672.72748123611,53.907,1.64283283802775,32.4,1.79694764613804
14483,2015,2909.85818014474,0.674192536845408,60.1,98.0,86.6409470884308,36.9,114.3710694,711.517150704445,53.716,1.47875384302116,30.8,1.86174750404964
14743,2016,2985.19564020101,1.25369880080982,60.1,98.0,87.1297234985317,39.2,114.5140314,773.021447487509,53.525,1.34190709540685,28.6,1.94856793909825
15003,2017,3038.12124955619,2.85318772590947,60.1,98.0,84.5040588378906,41.6,112.3979818,796.422905122381,53.318,1.28830186666283,27.8,2.09192880338645
15263,2018,3168.51036606257,5.30934661627707,53.5,98.0,82.0352410959823,44.1,123.9757392,829.103019663211,53.093,1.23686033319068,27.6,2.12243996583136
15523,2019,3400.78949772302,2.39206534422404,53.5,96.0,87.5707840643522,43.0,151.5865313,866.813544333681,52.851,1.21615534645287,26.9,2.16736056182752
15783,2020,3227.57910235199,2.3931623931624,53.5,98.0,89.2450874983032,53.8,133.3257005,820.957907826593,52.592,1.1455140860985,29.1,2.04628134814754
16043,2021,3484.38593882819,3.92718022100332,55.3,98.0,87.131517608917,66.9,143.4358742,846.694921660693,52.316,0.905660310915421,28.0,2.12563820197797
16303,2022,3548.06930572116,5.82115811213955,55.3,98.0,93.6653339656569,75.2,144.0428223,884.680258485773,52.023,0.760479216015364,28.0,2.14563436502391
16563,2023,3804.8725797521,5.97802515541409,55.3,98.0,92.8650157810305,83.8,144.0428223,884.680258485773,51.713,0.810000998681961,28.0,2.22947625431257
16823,2024,3804.8725797521,3.21260487006347,55.3,98.0,92.8650157810305,83.8,144.0428223,884.680258485773,51.713,0.810000998681961,28.0,2.22947625431257
16046,2021,18635.5104895754,5.05502704719272,0.9,99.8000030517578,110.52970123291,85.4,132.058828,4631.20010705876,39.925,-2.45071905351772,15.2,10.9536350265818
16306,2022,18891.2121169279,14.4294507575758,0.9,99.8000030517578,108.48217010498,86.9,131.9444373,4596.71266565855,39.866,-0.433070695882457,15.2,10.7876896341888
16566,2023,22056.6661704127,11.5289127961105,0.9,99.8000030517578,108.48217010498,86.4,131.9444373,4355.69717989739,39.782,-0.365658526875775,15.2,9.91606562621184
16826,2024,22056.6661704127,3.7842600751287,0.9,99.8000030517578,108.48217010498,86.4,131.9444373,4355.69717989739,39.782,-0.365658526875775,15.2,9.91606562621184
13450,2011,23246.5425416481,3.65301100430724,3.7,94.0,108.864181518555,55.3,116.7515206,4848.18461841562,38.833,-0.147084878575482,27.2,6.2895782737678
13710,2012,20593.4274224109,2.77333854051586,5.5,94.0,110.332092285156,60.3,113.2623797,4736.35177088695,38.237,-0.405421787747567,25.5,6.13311048647036
13970,2013,21676.4859642714,0.274416666666663,5.4,94.0,119.166061401367,62.1,114.5869644,4685.15041413673,37.648,-0.548815210952228,30.2,5.98727491191556
14230,2014,22120.6850127107,-0.278153367467428,4.7,94.0,114.980697631836,64.6,114.2890262,4662.60079980294,37.064,-0.539190466792077,30.5,5.99657996462284
14490,2015,19215.7813014347,0.48793862390472,3.6,94.0,116.871742248535,68.6,113.0168861,4807.07034781363,36.486,-0.414141101993213,27.2,6.43939086757039
14750,2016,19980.2808866516,0.607397074641719,3.6,94.0,115.640090942383,70.4,111.9942091,4875.62190982051,35.914,-0.315459016997883,29.0,6.37399699306142
15010,2017,21442.3842768879,1.36861411643472,2.3,94.0,117.426628112793,73.8,114.1311837,5014.1258021611,35.348,-0.243889410358812,24.4,6.90798326262342
15270,2018,23541.1401075289,0.993715683468326,2.1,94.0,118.456207275391,74.7,115.2549871,5048.60935943854,34.789,-0.160104021146769,27.5,6.54555281100742
15530,2019,23343.3628970034,0.338178410046034,1.5,94.0,119.535041809082,75.3,115.7418865,5016.98235792727,34.236,0.0237334946497115,28.2,6.13398665773955
15790,2020,22299.4044062173,-0.0124383299575305,2.6,94.0,118.360000610352,78.3,115.078977,4858.94983248165,33.69,0.10511412524675,31.3,5.57953268503958
16050,2021,24711.4510062111,1.26565719069044,1.7,96.7799987792969,118.324661254883,82.3,120.9425503,4901.6433485549,33.151,0.626850165433157,32.3,5.38405808780321
16310,2022,24620.519556875,7.83269124233323,1.7,96.7799987792969,121.978561401367,84.5,124.5494123,5085.23209727273,32.619,0.697256448023043,32.3,5.38775266111908
16570,2023,27331.2094945255,4.31128191898672,1.7,96.7799987792969,121.978561401367,85.8,124.5494123,5143.13718038671,32.094,1.36912985956796,32.3,5.01075138298916
16830,2024,27331.2094945255,2.41613187791884,1.7,96.7799987792969,121.978561401367,85.8,124.5494123,5143.13718038671,32.094,1.36912985956796,32.3,5.01075138298916
13191,2010,4750.96273669322,4.65116279069765,34.1,94.0,73.0419769287109,19.8,102.6392137,1275.53799069392,40.739,1.16985801191993,63.6,6.34442035346641
13451,2011,5805.40154543044,8.2539682539683,32.2,94.0,75.6274108886719,24.8,111.7235159,1388.2234214204,40.416,1.32708039585856,62.5,6.3245684245212
13711,2012,5642.1699167298,3.67591897974496,27.0,94.0,82.5331420898438,29.3,114.6941362,1479.90302879019,40.093,1.40686361602641,63.4,6.43536518858377
13971,2013,6435.68342733182,2.68385738718582,23.3,95.0,75.3813469133564,36.9,117.4443175,1612.71854567823,39.803,1.43842436376869,62.5,6.46364488098094
14231,2014,6652.25478942291,5.02882767456766,22.6,95.0,75.3813469133564,43.0,119.9410874,1726.5776479696,39.526,1.44981205714477,62.5,6.75760744444926
14491,2015,5879.33792308671,3.12900274473925,22.6,96.0,75.3813469133564,49.7,119.974846,1790.35810896489,39.25,1.46036822105512,60.5,6.61711616123322
14751,2016,5775.1596339946,4.08682280577241,23.7,95.0,82.3605499267578,53.4,119.5138493,1845.85812480017,38.974,1.45104639106418,62.5,6.57763981715203
15011,2017,6152.26711537703,3.60247741348943,21.0,95.0,82.3605499267578,61.1,117.5106256,1901.03271038358,38.7,1.42257756735462,60.1,6.67751543701666
15271,2018,6258.44991640954,3.97561015740694,19.6,94.0,82.3605499267578,65.0,115.4634996,2020.57385106409,38.415,1.38999117307295,59.2,6.51721027317188
15531,2019,5821.18199548637,2.75709727562775,19.7,93.0,75.856393842696,68.5,118.8639678,2030.5268195617,38.121,1.35488116957369,60.1,6.48910569944274
15791,2020,5365.47220721191,1.76751592356698,22.3,95.0,84.7876205444336,74.0,118.8308269,2141.3626431935,37.817,1.35198907049682,61.5,6.44497003894309
16051,2021,5976.9317978996,4.787983101236,20.8,95.0,84.2880096435547,77.0,118.9635011,2126.51301236262,37.504,1.21078357917422,58.8,6.49883560920394
16311,2022,6205.62595379319,9.76556667164402,19.9,95.0,82.0107879638672,76.3,127.7049687,2213.01378130259,37.182,1.13476871860664,58.8,6.15444442866644
16571,2023,6276.35113919957,4.63202285403356,19.9,95.0,79.5136489868164,78.1,127.7049687,2213.01378130259,36.851,1.23021616038983,58.8,6.08178142313153
16831,2024,6276.35113919957,3.83540271728533,19.9,95.0,79.5136489868164,78.1,127.7049687,2213.01378130259,36.851,1.23021616038983,58.8,6.08178142313153
15016,2017,63279.8556949332,0.394878914083005,0.0,98.0,102.306419372559,97.4,147.0842119,16835.4400546779,0.921999999999997,2.73590293320866,0.1,54.7817206243961
15276,2018,71039.8490579352,0.255815382724408,0.0,98.0,102.445457458496,99.7,142.6223429,17485.7230539839,0.864999999999995,1.3621056096195,0.0,54.3712370201656
15536,2019,66841.3013472693,-0.666641124861147,0.0,98.0,107.072868347168,99.7,139.5526559,17849.9895969806,0.811999999999998,2.21962210028933,0.1,54.0088764852726
15796,2020,51683.5054353851,-2.5403150300476,0.0,98.0,107.666152954102,99.7,137.6081235,16636.1982257203,0.765000000000001,5.72571544841687,0.0,50.1582593334354
16056,2021,71751.8831234838,2.30446565742003,0.0,98.0,97.3264236450195,99.7,144.2023856,19448.6029438183,0.721999999999994,-10.9274424335586,0.0,57.1394581042832
16316,2022,88701.463350036,4.99527553740761,0.0,98.0,104.56079864502,99.7,174.1281471,19381.0862244213,0.682000000000002,5.90701824957099,0.0,54.3646204672128
16576,2023,80195.874646942,3.02764899198902,0.0,98.0,104.56079864502,99.7,174.1281471,19381.0862244213,0.646000000000001,-0.0489708509014485,0.0,58.125655112589
16836,2024,80195.874646942,1.26734310292375,0.0,98.0,104.56079864502,99.7,174.1281471,19381.0862244213,0.646000000000001,-0.0489708509014485,0.0,58.125655112589
13457,2011,9560.6755277458,5.7892532881588,33.5,99.0,100.735900878906,40.0,115.8242824,2639.03343377907,46.04,-0.491866212866043,21.1,6.12676651944596
13717,2012,8929.95366231474,3.33492267693442,33.6,99.0,97.4503707885742,45.9,113.4223875,2604.24313747583,46.026,-0.445177936198383,21.5,6.01830139393016
